,track,artist,track_id,release_date,dance,energy,loud,speech,acoust,live,valence,tempo,sim_score
898,Redbone,Childish Gambino,0wXuerDYiBnERgIpbb3JBR,2016-12-02,0.743,0.347,-11.174,0.121,0.167,0.103,0.572,160.143,-32.40390239967181
899,Why iii Love The Moon.,Phony Ppl,2x5Frs6ts14U4MSLrQQlXg,2015-01-13,0.706,0.483,-7.929,0.0393,0.547,0.136,0.663,92.002,-34.04966721058562
900,Nobody Knows,Russ,1pNAf6W7POwjOD8x8mWf8G,2018-12-23,0.715,0.71,-9.504,0.432,0.445,0.103,0.526,162.043,-34.119956500639354
901,Easy,Mac Ayres,58dSdjfEYNSxte1aNVxuNf,2017-08-11,0.722,0.282,-7.484,0.106,0.373,0.147,0.217,91.367,-34.674813983632745
902,Summertime In Paris,Jaden,6XNANAB7sFvkfho6bMCp7o,2019-07-05,0.569,0.86,-4.116,0.043,0.135,0.153,0.289,90.937,-35.19437369988325
903,Midsummer Madness,88rising,6TodWdTSDfzwgYynTZSvJn,2018-07-20,0.409,0.678,-7.731,0.0878,0.359,0.167,0.168,89.968,-36.078828159244765
904,Nights,Frank Ocean,7eqoqGkKwgOaWNNHx90uEZ,2016-08-20,0.466,0.548,-9.362,0.118,0.42,0.113,0.423,89.815,-36.306976772807545
905,SLOW DANCING IN THE DARK,Joji,0rKtyWc8bvkriBthvHKY8d,2018-10-26,0.515,0.479,-7.458,0.0261,0.544,0.191,0.284,88.964,-37.076486101908124
906,Show Me How,Men I Trust,01TyFEZu6mHbffsVfxgrFn,2018-02-28,0.791,0.267,-11.997,0.0415,0.674,0.102,0.544,165.99,-38.31167070726963
907,Places We Won't Walk,Bruno Major,30QNjcM3Q1GnLFIIJjWQL1,2017-08-31,0.388,0.0859,-16.061,0.0472,0.969,0.108,0.19,88.253,-38.88701746384157
908,Wild Irish Roses,Smino,6efkcs2aUBMFKxl0cl2JWQ,2017-03-14,0.639,0.295,-11.237,0.544,0.554,0.3,0.634,86.947,-39.33569331357527
909,Try Again,JAEHYUN,4Sav8RLaXMBpTZX6xNPj0K,2017-11-24,0.435,0.352,-7.815,0.0371,0.814,0.247,0.345,85.82,-40.23107376080329
910,Waiting for You,Verzache,1olz3HctPa2yXmSniaCNLN,2017-06-16,0.524,0.274,-13.931,0.295,0.502,0.0924,0.342,167.998,-40.590686635817896
911,Erase,Omar Apollo,7AszVgcyqnhmIzo6TutnCd,2018-05-30,0.657,0.376,-6.534,0.0463,0.688,0.272,0.575,84.905,-41.130310312325015
912,Come and See Me (feat. Drake),PARTYNEXTDOOR,1wZqJM5FGDEl3FjHDxDyQd,2016-08-12,0.717,0.347,-10.265,0.0636,0.0511,0.087,0.0589,84.987,-41.192490513488316
913,Untitled,Rex Orange County,3PbV3ocgAp3Xn0omGFC0cG,2017-04-26,0.567,0.199,-9.601,0.101,0.905,0.131,0.329,83.827,-42.304509422539375
914,She,"Tyler, The Creator",0SA0mMXWh23raZ6xzOCU2V,2011-05-09,0.35,0.621,-6.495,0.233,0.256,0.613,0.459,83.375,-42.660854873064494
915,Come Back to Earth,Mac Miller,01z2fBGB8Hl3Jd3zXe4IXR,2018-08-03,0.272,0.238,-12.148,0.0349,0.89,0.275,0.119,83.507,-42.865468850621006
916,Fallen,Jaden,2IDMCaW8K2nrFOoR5UANUo,2017-11-17,0.499,0.712,-7.563,0.119,0.121,0.0993,0.231,82.523,-43.51665746437847
917,Dark Red,Steve Lacy,37y7iDayfwm3WXn5BiAoRk,2017-02-20,0.603,0.783,-4.023,0.062,0.449,0.119,0.775,172.041,-44.09642589570478
918,Time Machine,WILLOW,1jVjOcs7QeQZJXScbqvofI,2019-07-19,0.606,0.532,-6.076,0.0416,0.44,0.132,0.405,81.332,-44.70549574262162
919,20 Something,SZA,4h6ViRoztTBpWcJ1zFT9Zg,2017-06-09,0.569,0.299,-8.603,0.275,0.739,0.054,0.505,81.049,-45.02271270717099
920,"Figures, a Reprise",Jessie Reyez,0qynxleiY0wavOijAW9trC,2018-03-26,0.506,0.412,-5.64,0.137,0.667,0.0983,0.195,173.115,-45.103745880359845
921,Losing,H.E.R.,20E9JE3J8dHNDj9saOeNgu,2017-10-20,0.44,0.31,-13.487,0.259,0.357,0.108,0.149,172.672,-45.13586741014844
922,Self Control,Frank Ocean,5GUYJTQap5F3RDQiCOJhrS,2016-08-20,0.572,0.209,-10.413,0.0313,0.765,0.356,0.446,80.069,-46.108103722956216
923,See You Again (feat. Kali Uchis),"Tyler, The Creator",7KA4W4McWYRpgf0fWsJZWB,2017-07-21,0.558,0.559,-9.222,0.0959,0.371,0.109,0.62,78.558,-47.53469678739945
924,Still Beating,Mac DeMarco,2N4idqj9TT3HnH2OFT9j0v,2017-05-05,0.709,0.496,-10.528,0.0417,0.581,0.151,0.469,78.477,-47.699721213789324
925,We Find Love,Daniel Caesar,1TPLsNVlofwX1txcE9gZZF,2017-08-25,0.51,0.363,-8.635,0.0304,0.853,0.109,0.426,78.0,-48.07158174111369
926,I Love You So,The Walters,1175r6ZmkUjX8dRJLz9Ohk,2014-11-28,0.578,0.669,-4.898,0.0377,0.65,0.13,0.503,75.995,-50.07269120205828
927,Get You - Recorded at Spotify Studios NYC,Miguel,6YZQx90VEuzf0lRY9TYh7j,2018-04-18,0.673,0.596,-6.489,0.0438,0.316,0.107,0.22,75.022,-51.01102303957115
928,Beauty & Essex,Free Nationals,0cciBj4236w1xByzZvn92D,2019-12-13,0.552,0.741,-5.419,0.0542,0.284,0.334,0.718,69.709,-56.33870673943389
929,Like You Do,Joji,1MONUudxAjEk76FJvzGhuD,2020-09-25,0.582,0.199,-10.045,0.0321,0.953,0.135,0.0783,66.454,-59.67303965979289
930,Pretty Little Fears (feat. J. Cole),6LACK,4at3d5QWnlibMVN75ECDrp,2018-09-14,0.61,0.458,-11.336,0.36,0.696,0.0852,0.246,192.099,-64.23095611029166
931,I Like U,NIKI,6f7BE3VcZScJx6n3wsf5Z3,2017-09-27,0.48,0.526,-7.099,0.275,0.071,0.0879,0.374,199.662,-71.63328530232401
932,Don't Play,Anne-Marie,4I5bvu2KDsrCg0EWHIcvul,2021-01-15,0.695,0.784,-6.564,0.0402,0.0889,0.0843,0.52,128.031,-0.05072955740354668
933,White Lies,VIZE,2QuQkdLLzgktXwruPAz6f4,2021-01-15,0.839,0.751,-5.208,0.0924,0.177,0.067,0.525,127.996,-0.8570255073093551
934,Head & Heart (feat. MNEK) - Tiësto Remix,Joel Corry,1ohLQfIwj9NUN7e5UKeDl9,2020-09-15,0.693,0.866,-4.964,0.0498,0.0689,0.145,0.663,126.002,-1.1091349697917998
935,Fly Away,Tones And I,5ri4zqtWhG07hIuNNDWP76,2020-11-13,0.806,0.513,-6.208,0.0685,0.217,0.217,0.503,124.988,-1.132336980123244
936,Too Much (feat. Imanbek & Usher) - Alle Farben Remix,Marshmello,0TEk9SHs3MJl8S0Qgtbzqh,2021-01-22,0.707,0.878,-4.156,0.0534,0.00605,0.0946,0.559,126.102,-1.8053520636988263
937,Shout Out to My Ex,Little Mix,0ErK6K0kYr0Ow2RkPMhmMs,2016-11-18,0.773,0.747,-4.061,0.0885,0.0242,0.109,0.801,126.014,-1.9230021041389493
938,One More Time (feat. Alida),Robin Schulz,2REu6wX4KKrG6uGlTKVqu6,2021-02-26,0.5,0.701,-6.261,0.0499,0.0302,0.307,0.159,123.985,-2.1386008266105443
939,Another Life (feat. Alida),Lucas & Steve,0NWVFwJxCMjBdTOCePlQdl,2020-09-04,0.541,0.653,-5.954,0.04,0.00531,0.126,0.264,123.854,-2.3133708126467107
940,Close Your Eyes,Various Artists,6p8LpICwG2vsp20BdH9B7u,2021-05-19,0.82,0.844,-3.622,0.2,0.0794,0.134,0.511,128.126,-2.355362218122374
941,Post Malone (feat. RANI) - VIZE Remix,Sam Feldt,3mruwwpKfG5NYmnEr6O5Dw,2019-09-12,0.687,0.887,-4.97,0.0564,0.00438,0.172,0.345,124.017,-2.5399337678548792
942,Kings & Queens,Ava Max,7a53HqqArd4b9NF4XAmlbI,2020-09-18,0.637,0.69,-4.057,0.0405,0.00786,0.124,0.457,129.857,-2.9377085838848567
943,Lonely,Joel Corry,2ZEq4HT450Ye9IFGPTl9qV,2020-01-24,0.697,0.921,-4.283,0.0424,0.0946,0.159,0.722,123.988,-2.95233906526221
944,Fly Away (Jonas Blue Remix),Tones And I,2xsFQqgLKbYZNUVsbxtwpo,2021-01-29,0.735,0.739,-6.042,0.044,0.135,0.349,0.6,122.959,-3.145348758162525
945,Heaven On My Mind (with Sigala),Becky Hill,7bIq1v8svANsAys7I694Up,2020-06-25,0.71,0.891,-3.116,0.0749,0.0313,0.365,0.705,125.024,-3.1976415271911858
946,OMG What's Happening,Ava Max,11OPriDpmUrTMTji52ta17,2020-09-18,0.698,0.854,-3.84,0.0451,0.101,0.107,0.931,124.042,-3.2167252778429507
947,No Time For Tears,Nathan Dawe,2Rr1INov0ckj7bLTsk9LV1,2020-11-26,0.543,0.881,-3.035,0.188,0.0263,0.107,0.397,125.009,-3.2773944584056114
948,Lifestyle (feat. Adam Levine) - David Guetta Slap House Mix,Jason Derulo,0cVWsZDecQYXWY4j1KjhDg,2021-02-18,0.688,0.724,-3.895,0.0479,0.00108,0.319,0.763,123.072,-3.9123558906903746
949,Daisies,Katy Perry,4uqh9bualXNHXXwO2wPorc,2020-05-15,0.639,0.546,-5.382,0.0407,0.0837,0.122,0.149,122.179,-4.074064565494069
950,Genetics,Meghan Trainor,2FOwRoyI2TTujfAGmHgEJP,2019-09-13,0.788,0.743,-7.711,0.328,0.0284,0.34,0.423,122.005,-4.1232689500748565
951,Breaking Me,Topic,3H7ihDc1dqLriiWXwsc2po,2019-12-19,0.789,0.72,-5.652,0.218,0.223,0.129,0.664,122.031,-4.127721557066177
952,No Diggity,Lucas & Steve,32PKQDEaouIIOlNZ5umoR6,2021-03-26,0.74,0.709,-5.573,0.0674,0.0536,0.11,0.69,121.998,-4.180947331019787
953,Wasted Love (feat. Lagique),Ofenbach,2pPO9YecZimmuVQfIzfV6U,2021-01-08,0.734,0.855,-4.578,0.135,0.0821,0.0901,0.54,121.955,-4.5395150064606735
954,Home Sweet Home (feat. ALMA & Digital Farm Animals),Sam Feldt,3vIPdMmbsye0YMhXy4GeXt,2020-11-13,0.728,0.799,-2.838,0.0446,0.0655,0.113,0.309,123.109,-4.574319539531511
955,Bang Bang,Rita Ora,2dy2C0StZ3yiEeb0Aoolcn,2021-02-12,0.764,0.846,-2.743,0.0636,0.159,0.0475,0.777,122.992,-4.720956641052217
956,Take You Dancing - R3HAB Remix,Jason Derulo,6BBD4ORMmIXeOND3kFQ1IB,2020-08-20,0.776,0.861,-3.492,0.1,0.0497,0.0535,0.914,122.027,-5.005054991488616
957,Regardless,RAYE,3DTqHfTGj1c6y2gDXsTez4,2020-11-20,0.749,0.82,-6.114,0.0478,0.0205,0.0775,0.534,120.066,-6.0026259133841915
958,Lil Bit,Nelly,0NmuYnjETG3u3qx0OmEJev,2020-10-23,0.707,0.689,-7.097,0.0387,0.0255,0.383,0.41,119.987,-6.05959680086609
959,Drown (feat. Clinton Kane),Martin Garrix,4RVtBlHFKj51Ipvpfv5ER4,2020-02-27,0.573,0.739,-5.455,0.0581,0.212,0.175,0.363,120.077,-6.085636315024973
960,Hot Stuff,Kygo,00ETaeHUQ6lops3oWU1Wrt,2020-09-18,0.681,0.773,-5.749,0.148,0.019,0.11,0.429,119.961,-6.150502441563194
961,Dancing In The Moonlight (feat. NEIMY),Jubël,4GSDkZt7GcmzBWmsMcpaVO,2018-06-22,0.659,0.615,-5.865,0.0644,0.27,0.187,0.193,119.843,-6.257821845071664
962,Not Your Barbie Girl,Ava Max,4fkM7M4Uo5AUASnnsRC7EZ,2018-08-13,0.745,0.642,-4.138,0.0506,0.103,0.0335,0.35,120.063,-6.459244096341126
963,Sweet Melody,Little Mix,76Tuo484SLohJakHLnGI3B,2020-11-06,0.448,0.824,-4.249,0.057,0.0739,0.113,0.419,119.965,-6.517544909396887
964,X (with KAROL G),Jonas Brothers,77fvnWALKJR0ws1VUx09CY,2020-05-15,0.715,0.827,-5.09,0.0617,0.0485,0.321,0.75,117.977,-8.216773706173024
965,Look What You've Done,Zara Larsson,2Y9oTMNY5CPT4m9l6CgbgM,2021-02-22,0.747,0.79,-2.233,0.0474,0.172,0.357,0.615,117.97,-9.142168049031685
966,Madonna,Bausa,0DAQryfUiFZdWFo76RYBc8,2021-02-19,0.806,0.565,-8.96,0.113,0.47,0.0824,0.311,116.963,-9.308044157782815
967,2 Hearts (feat. Gia Koka),Sam Feldt,0EdgK7ASb4kfRkW8pVMN02,2020-01-10,0.503,0.754,-3.634,0.0424,0.264,0.297,0.597,116.524,-9.972711186156367
968,Teeth,5 Seconds of Summer,26wLOs3ZuHJa2Ihhx6QIE6,2019-08-23,0.749,0.461,-2.961,0.0416,0.0516,0.0738,0.42,139.02,-11.588579910967038
969,You Broke Me First,Conor Maynard,2xKy8HbpMFgHV2xZhpQf12,2020-10-16,0.399,0.274,-7.474,0.0313,0.848,0.109,0.198,113.526,-12.553035142461706
970,Pa Ti,Jennifer Lopez,4agLM5EfiWR2AKMq7gFwcM,2020-09-24,0.86,0.762,-2.343,0.0447,0.286,0.0697,0.763,139.992,-12.70382534210084
971,Pa Ti - Spanglish Version,Jennifer Lopez,2wUgG5Fr9PQcIbKRfVJ76C,2020-09-24,0.856,0.767,-2.365,0.0415,0.244,0.0648,0.787,140.031,-12.733879317250462
972,Broken & Beautiful,Kelly Clarkson,1Y9cAYTmyWJCcmfqdG2I29,2019-03-27,0.73,0.732,-2.556,0.0366,0.0823,0.0757,0.546,112.058,-14.55934953173818
973,Weekend Vibe,Jubël,5c0lWlmIyCq7hzBhpZasYL,2021-01-15,0.688,0.742,-6.363,0.0496,0.00912,0.186,0.74,110.026,-16.012354961368526
974,River,Tom Gregory,5nD2zmNcN7jZ1lrdj4ZVxX,2021-03-19,0.701,0.621,-4.972,0.0556,0.0237,0.232,0.494,110.03,-16.098630969548374
975,Met Him Last Night (feat. Ariana Grande),Demi Lovato,0BI0hfbmqybnd3TezrDME3,2021-04-02,0.538,0.512,-4.548,0.0262,0.22,0.101,0.12,144.978,-17.09430058528926
976,The Best Days (feat. Tabitha),Sam Feldt,140XpWSdJ0jZEbLj9iVnPA,2020-11-20,0.667,0.827,-5.631,0.0368,0.0863,0.0565,0.573,107.95,-18.117276071103927
977,Don't Call Me Up - R3HAB Remix,Mabel,0goj2jVaUvxQP2zsyt7Xol,2019-02-22,0.752,0.812,-4.41,0.183,0.287,0.0897,0.58,108.05,-18.12924856215737
978,Confetti (feat. Saweetie),Little Mix,40JjCZcdzT9ldZk5DhFqdZ,2021-04-30,0.733,0.643,-6.45,0.053,0.178,0.0609,0.485,107.088,-18.94620089763462
979,The Middle,Zedd,09IStsImFySgyp0pIQdqAc,2018-01-23,0.753,0.657,-3.061,0.0449,0.171,0.112,0.437,107.01,-19.364602995511543
980,Girl in the Mirror,Various Artists,2UcK3xgGDxPSyKzKqyPv0s,2019-04-26,0.748,0.69,-3.053,0.0352,0.0615,0.296,0.513,106.966,-19.409855822146366
981,Lose Somebody,Kygo,7xbWAw3LMgRMn4omR5yVn3,2020-05-15,0.58,0.586,-6.883,0.0357,0.344,0.0755,0.507,147.988,-19.95943668495886
982,My Oh My (feat. DaBaby),Camila Cabello,3yOlyBJuViE2YSGn3nVE1K,2019-12-06,0.724,0.491,-6.024,0.0296,0.018,0.0887,0.383,105.046,-21.000703697491122
983,MAMACITA,Black Eyed Peas,14wf185UxfNbSy8dwt4r4q,2020-04-10,0.894,0.635,-6.929,0.0473,0.193,0.0823,0.428,105.013,-21.01961019833912
984,Alles Wat Ik Mis,Ronnie Flex,6mLVg6iiYKqbRClBh5wUGj,2021-05-13,0.738,0.659,-6.593,0.0373,0.294,0.0956,0.693,104.967,-21.065240116092124
985,Pa' La Cultura,David Guetta,3MR5Lnhd6uCIgLXSK7nmyX,2020-08-05,0.755,0.854,-4.288,0.0517,0.0249,0.389,0.588,105.038,-21.136656567756614
986,Ten Cuidado,Pitbull,7HctR6dqgzdU9v3LYfDElj,2021-03-12,0.68,0.882,-3.712,0.242,0.0598,0.154,0.668,105.071,-21.17536181582615
987,Ooh Girl (feat. A Boogie Wit da Hoodie),Kris Kross Amsterdam,1mKNyZCNDueEASgBgZuLdA,2019-08-30,0.726,0.781,-4.276,0.0525,0.139,0.274,0.579,104.976,-21.19756031812501
988,Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685,4TgxFMOn5yoESW6zCidCXL,2020-10-02,0.758,0.598,-5.695,0.0868,0.16,0.295,0.658,149.836,-21.83210571766872
989,You (with Marshmello & Vance Joy),benny blanco,1GkHyypTFkUf0QQKwYoXH4,2021-01-29,0.668,0.563,-6.433,0.0522,0.0493,0.119,0.305,103.116,-22.91995223023661
990,One Drink Away,Cher Lloyd,7i7DaXk1g3da6G3421Gi3i,2020-10-02,0.824,0.665,-5.128,0.0988,0.164,0.0614,0.695,102.952,-23.136184151907656
991,Bad Girl,Daya,3n1HsYVwX6qMvihf5uZDKs,2021-02-04,0.682,0.694,-5.866,0.0391,0.232,0.0736,0.237,101.983,-24.067273322736927
992,First Time,Daya,4L4lClgi5m2Itz6Fgt750F,2020-10-09,0.552,0.628,-6.897,0.292,0.701,0.399,0.672,101.928,-24.109863910559135
993,L.A.LOVE (la la) [feat. YG],Fergie,5h2nC1QYVpK0AJra70Ja3p,2017-09-22,0.509,0.482,-6.965,0.176,0.0186,0.238,0.301,101.042,-24.99331404032201
994,Tick Tock (feat. 24kGoldn),Clean Bandit,27u7t9d7ZQoyjsCROHuZJ3,2020-08-21,0.779,0.705,-3.895,0.0344,0.369,0.124,0.946,101.022,-25.171789326960454
995,This Is Heaven,Nick Jonas,41bqjWvbH0bkuaNqbHy54l,2021-03-12,0.646,0.785,-4.801,0.0545,0.0377,0.0897,0.52,100.911,-25.196122008740122
996,Coño,Jason Derulo,5DV4ZSCqbFv74ui3ZhimXo,2020-07-03,0.899,0.528,-5.442,0.181,0.000554,0.105,0.456,100.037,-26.02898673622441
997,Good Vibes,HRVY,53kWAAfx7IopXRa31MQHB8,2020-09-04,0.558,0.877,-3.392,0.145,0.274,0.162,0.762,99.988,-26.25646391164488
998,Don't Call Me Up,Mabel,5WHTFyqSii0lmT9R21abT8,2019-01-18,0.674,0.881,-2.853,0.147,0.296,0.0793,0.234,98.994,-27.313996725308865
999,Spaceman,Nick Jonas,1Tf0qifzTHdDC9RnTW9Di3,2021-03-12,0.548,0.601,-7.366,0.235,0.324,0.107,0.358,155.554,-27.531341580213148
1000,Medicine,James Arthur,7CHNIK6EGjnwpWkSpx6JZe,2021-03-05,0.306,0.74,-4.521,0.0532,0.232,0.0892,0.314,98.3,-27.824398727584978
1001,Girlfriend,Charlie Puth,1UNs8AlFM8c0uAkSyjIW3P,2020-06-23,0.758,0.583,-6.361,0.0421,0.18,0.107,0.797,97.537,-28.49781738686444
1002,Titans (feat. Sia & Labrinth),Major Lazer,73HkJbtkrKCKBzuaYorTGX,2021-03-26,0.722,0.858,-4.892,0.0445,0.0999,0.144,0.599,93.976,-32.109603057342774
1003,Nobody's Love,Maroon 5,3kwgqoBqTwoAH4nT29TYrq,2020-07-24,0.486,0.567,-6.456,0.0379,0.31,0.0949,0.154,93.68,-32.35646675783873
1004,Let's Love,David Guetta,6lhZLbb0czULpjb2kFryPS,2020-09-11,0.662,0.868,-4.025,0.0341,0.00882,0.584,0.353,92.998,-33.14901112892728
1005,Stay,Cheat Codes,7wGoRwE6MZnm9flIMKWPul,2020-10-07,0.63,0.784,-5.175,0.042,0.0385,0.231,0.451,92.001,-34.067791059842975
1006,Nobody Is Perfect,Davina Michelle,4IJCzgJBERSsZPczgJVLla,2021-03-19,0.579,0.593,-7.971,0.0436,0.0279,0.172,0.361,89.92,-36.13132591299158
1007,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,0qOnSQQF0yzuPWsXrQ9paz,2011-11-11,0.646,0.795,-3.293,0.0976,0.0319,0.267,0.796,89.99,-36.20625662999171
1008,Me Necesita,PRETTYMUCH,5iubMV6ASiIcsLb0fs6u2y,2019-10-23,0.552,0.591,-4.717,0.102,0.0192,0.0877,0.706,87.222,-38.86349727779541
1009,Play With Fire,Nico Santos,4XqCiPFWwAwGEI7yiq0LvK,2020-05-08,0.691,0.864,-2.779,0.065,0.353,0.0483,0.555,82.977,-43.236125597533984
1010,WOW (feat. Sabrina Carpenter) - Remix,Zara Larsson,5WokFKscrfGEGGLPTu3jgO,2020-09-25,0.702,0.744,-4.063,0.0861,0.469,0.0915,0.305,77.486,-48.62080221599406
1011,Unfamiliar,Seeb,6tTPc9BEDYExwIEg8QGxvL,2020-07-24,0.59,0.677,-5.395,0.0577,0.00882,0.157,0.304,184.573,-56.560465756242834
1012,501,Various Artists,0sbboVSwurbGP9mx3EuHQo,2021-05-15,0.613,0.796,-3.672,0.203,0.162,0.292,0.749,186.102,-58.15396465400099
1013,Nice to Meet Ya (feat. Nicki Minaj),Meghan Trainor,5HqRQwSAPAgJBQ3bhtpUTg,2020-01-31,0.754,0.561,-6.279,0.333,0.0111,0.126,0.539,192.034,-64.00605628500158
