,track,artist,track_id,release_date,dance,energy,loud,speech,acoust,live,valence,tempo,sim_score
0,WITHOUT YOU,The Kid LAROI,27OeeYzk6klgBh83TSvGMA,2020-11-06,0.662,0.413,-7.357,0.0299,0.213,0.134,0.467,93.005,
1,Your Power,Billie Eilish,5qNh5WtzMbfpSj2jLlBkoD,2021-04-29,0.634,0.285,-14.007,0.0807,0.937,0.232,0.203,129.65,
2,my ex's best friend (with blackbear),Machine Gun Kelly,7kDUspsoYfLkWnZR7qwHZl,2020-09-25,0.731,0.675,-5.134,0.0434,0.00473,0.141,0.298,124.939,
3,Mood (feat. iann dior),24kGoldn,4jPy3l0RUwlUI9T5XHBW2m,2021-03-26,0.701,0.716,-3.671,0.0361,0.174,0.324,0.732,91.007,
4,Therefore I Am,Billie Eilish,54bFM56PmE4YLRnqpW6Tha,2020-11-12,0.889,0.34,-7.773,0.0697,0.218,0.055,0.716,94.009,
5,DRUGS,Tai Verdes,0ooz46SAYMJsdOPnwW4nKK,2020-10-30,0.868,0.449,-7.713,0.0694,0.107,0.631,0.746,106.852,0.319606806828602
6,Confetti (feat. Saweetie),Little Mix,40JjCZcdzT9ldZk5DhFqdZ,2021-04-30,0.733,0.643,-6.45,0.053,0.178,0.0609,0.485,107.088,-0.29301830741643964
7,Washing Machine Heart,Mitski,4Ys8jQvZOISzmp34BsImRf,2018-08-17,0.617,0.821,-4.085,0.026,0.00999,0.426,0.581,106.0,-2.582140390372092
8,Sometimes (Backwood),gigi,5ysFFsqJFcsX8Rez67j2tv,2021-02-15,0.41,0.174,-11.405,0.0328,0.767,0.114,0.0694,105.292,-3.0816434593576805
9,Shot For Me - Spotify Singles,The Kid LAROI,4rVpFdm9XDYC27qxJvjLRS,2021-03-24,0.484,0.383,-8.409,0.0531,0.801,0.178,0.235,102.565,-3.0868621698458494
10,House of Memories,Panic! At The Disco,2DgdHcjWmO3qd50RzuBLgZ,2016-01-15,0.506,0.817,-5.051,0.0335,0.00272,0.0486,0.506,109.952,-3.2978684292884006
11,You should be sad,Halsey,7lidXGPXPYLNThITAOTlkK,2020-01-17,0.591,0.585,-6.35,0.0277,0.143,0.109,0.324,110.94,-3.597606374986505
12,When I'm Older,Ashe,09Qrzf6qOsYDL1yz9tFUS0,2021-05-07,0.39,0.312,-11.715,0.0339,0.752,0.16,0.351,101.706,-5.370093167867676
13,Wow.,Post Malone,7xQAfvXzm3AkraOtGPWIZg,2019-09-06,0.829,0.539,-7.359,0.208,0.136,0.103,0.388,99.96,-5.57232196086863
14,Coño,Jason Derulo,5DV4ZSCqbFv74ui3ZhimXo,2020-07-03,0.899,0.528,-5.442,0.181,0.000554,0.105,0.456,100.037,-5.841990255829312
15,Gimme More,Britney Spears,6ic8OlLUNEATToEFU3xmaH,2007-10-25,0.788,0.844,-3.131,0.0334,0.25,0.0723,0.382,113.324,-7.142064297910935
16,lovely (with Khalid),Billie Eilish,0u2P5u6lvoDfwTYjAADbn4,2018-04-19,0.351,0.296,-10.109,0.0333,0.934,0.095,0.12,115.284,-8.155871670972465
17,cellophane,FKA twigs,7x8pIrhMu9FCmqqHNyuH0P,2019-11-08,0.431,0.284,-11.858,0.0432,0.871,0.0899,0.229,98.317,-8.277149402877834
18,One Of Them Girls,Lee Brice,14GwnOeC9qYEKEA6uOZepa,2020-04-10,0.643,0.79,-6.079,0.0462,0.294,0.107,0.8,95.987,-9.652186353857806
19,Tommy Lee (feat. SAINt JHN & Post Malone) - Remix,Tyla Yaweh,4Rq2BMG5VWMhb2whSx8bf4,2020-08-28,0.504,0.597,-6.237,0.1,0.206,0.0949,0.557,117.974,-10.535176449769416
20,Watermelon Sugar,Harry Styles,6UelLqGlWMcVH1E5c4H7lY,2019-12-13,0.548,0.816,-4.209,0.0465,0.122,0.335,0.557,95.39,-10.642467142977644
21,Am I High Rn (feat. blackbear),Quinn XCII,1db6ixe9nX6cqt2V1DYZnW,2020-07-10,0.712,0.497,-7.943,0.0639,0.513,0.303,0.457,93.953,-11.576322481366198
22,"Female Energy, Part 2",WILLOW,0W95eMaAxNVYTquOsXXkC5,2019-07-19,0.539,0.39,-8.341,0.0293,0.0143,0.174,0.361,119.791,-12.295806010081316
23,WITHOUT YOU,The Kid LAROI,27OeeYzk6klgBh83TSvGMA,2020-11-06,0.662,0.413,-7.357,0.0299,0.213,0.134,0.467,93.005,-12.51975601241821
24,I Don't Know Why,NOTD,0ZXdzaT1k688dkpNeEgQiV,2020-05-08,0.499,0.898,-4.181,0.124,0.124,0.0832,0.618,120.04,-12.951111529240846
25,BOYSHIT,Madison Beer,3YmgsYX80v0EtBZekgcB6w,2020-12-11,0.638,0.699,-6.542,0.0892,0.0203,0.0879,0.57,121.122,-13.642682250793946
26,Infinity,Jaymes Young,1SOClUWhOi8vHZYMz3GluK,2017-06-23,0.671,0.673,-6.941,0.0444,0.148,0.304,0.494,121.963,-14.457156333728229
27,Cold Feet,Loud Luxury,08zt4rqVjqahvXaWAuEBbP,2020-03-27,0.715,0.66,-5.925,0.0358,0.0126,0.0936,0.244,121.986,-14.55908534246519
28,I'm Not Alright,Loud Luxury,7fcEMgPlojD0LzPHwMsoic,2019-12-20,0.875,0.858,-3.886,0.0496,0.081,0.381,0.7,121.978,-14.902763951757324
29,Krabby Step (with Tyga & Lil Mosey),Tainy,54VtNjzhAyLvPxuJlw0Z3q,2021-03-05,0.754,0.567,-7.181,0.0583,0.0267,0.358,0.513,123.073,-15.559668209143435
30,ROCKSTAR (feat. Roddy Ricch) - BLM REMIX,DaBaby,4Aykm3xrOFSHrAnv80KUhh,2020-06-12,0.747,0.689,-7.246,0.242,0.197,0.0884,0.75,89.901,-15.629628091611515
31,Got It On Me,Pop Smoke,25zlnOAzbVoOzIeXSvQFf1,2020-07-03,0.688,0.647,-7.258,0.19,0.00815,0.095,0.195,88.834,-16.697495215764793
32,VALENTINO - Imanbek Remix,24kGoldn,660BgHpKo1jhR9MMSFn7CF,2020-06-12,0.791,0.795,-4.854,0.0415,0.0161,0.362,0.963,124.007,-16.71024574838295
33,High Enough,K.Flay,1qwno7xb5mJe71xtMS6jl2,2017-04-07,0.606,0.62,-5.005,0.0298,0.0301,0.167,0.543,88.984,-16.73046365536209
34,Goosebumps - Remix,Travis Scott,5uEYRdEIh9Bo4fpjDd4Na9,2021-01-15,0.841,0.593,-7.846,0.0379,0.418,0.124,0.808,124.917,-17.400761750952434
35,Candy,Doja Cat,1VJwtWR6z7SpZRwipI12be,2018-03-30,0.689,0.516,-5.857,0.0444,0.513,0.163,0.209,124.876,-17.438711363468858
36,Rue,girl in red,6lhuBaygBqxBjdcXrM685k,2020-08-26,0.579,0.77,-9.163,0.0586,0.12,0.172,0.275,125.011,-17.560802176557814
37,Ruthless (Nice Guys Always Finish Last) (feat. Sage the Gemini & Derek King) - Remix,MarMar Oso,5NLfXbKEaDKmb3kq0KUCms,2019-08-14,0.625,0.547,-6.465,0.0688,0.395,0.0861,0.844,86.031,-19.52565790914673
38,Ruthless (Nice Guys Always Finish Last) (feat. G-Eazy) - Remix,MarMar Oso,5HYLE4qVG734DZI9CkrGHw,2020-09-17,0.689,0.446,-10.05,0.0734,0.377,0.101,0.887,86.073,-19.600916013064044
39,Young & Alive,Bazzi,5RsKelNxucrDxgMbZ3vd3W,2020-03-05,0.716,0.563,-5.486,0.0425,0.326,0.119,0.495,86.005,-19.624676547459202
40,Art Hoe,Call Me Karizma,2k4X3RZJm1vi2hdGrJ7UXA,2017-12-07,0.714,0.827,-5.92,0.0542,0.0217,0.357,0.966,128.022,-20.575408072129548
41,Josslyn,Olivia O'Brien,37ZKB38iNyKJ0xYEz9SJgk,2020-05-15,0.425,0.743,-5.54,0.148,0.012,0.709,0.344,84.748,-20.882825209860677
42,Sandcastles,Beyoncé,2FNPJWVdGxYhWaotd6rULS,2016-04-23,0.33,0.357,-10.171,0.0348,0.866,0.19,0.101,84.119,-21.565282705548253
43,Can't Let You Go,Ali Gatie,5RfrZ5Lgr3fdtgnvhh3va8,2021-03-12,0.648,0.455,-7.122,0.0341,0.463,0.109,0.183,129.9,-22.385331867889253
44,Save Me,Jelly Roll,1rnYNAJPAb586NhetosdNW,2020-10-16,0.677,0.404,-9.552,0.027,0.653,0.249,0.355,83.087,-22.520291361148512
45,Slow Down,Chase Atlantic,5lT5IZWW3JQErXELJpQgJ9,2016,0.477,0.788,-4.46,0.0362,0.0183,0.294,0.255,129.967,-22.659197429154567
46,Blame on Me,J.I the Prince of N.Y,18wBygantQ9hYTzPgpSVTk,2019-10-11,0.806,0.368,-12.745,0.868,0.363,0.11,0.457,81.034,-25.017751045647962
47,Noticed,Lil Mosey,7zLYKWcXnYeHHWidalz7rj,2018-10-19,0.699,0.558,-7.622,0.0603,0.462,0.116,0.493,79.992,-25.53064363032518
48,Hell & Back (Remix) [feat. Machine Gun Kelly],Kid Ink,2oQ7BMTdgpDl2SGXmap92X,2012-11-07,0.538,0.443,-12.197,0.189,0.259,0.11,0.325,133.352,-26.224532258999744
49,Deep End Freestyle,Sleepy Hallow,2AlYncTpVHKwHb55F9lF6O,2020-06-05,0.868,0.479,-6.687,0.445,0.703,0.102,0.776,133.928,-26.428509696177755
50,Take A Hint,Victorious Cast,1T20tqHKrePjszGOdbFOEd,2012-06-05,0.727,0.86,-2.712,0.0641,0.00443,0.0718,0.747,133.995,-26.908043021800264
51,What It Is,KYLE,1AYNmdKudx7JArl2uDy1nv,2020-07-17,0.84,0.304,-6.52,0.101,0.0732,0.115,0.656,76.474,-29.06929210831069
52,Oreo,Shotgun Willy,6hhRhOIkpUIu1CFNNJfsnt,2020-08-21,0.791,0.778,-5.557,0.0406,0.745,0.303,0.88,136.982,-29.535083689050452
53,Liability,Lorde,6Kkt27YmFyIFrcX3QXFi2o,2017-06-16,0.587,0.229,-11.254,0.128,0.92,0.1,0.379,75.67,-30.076720812037347
54,Visions of Gideon,Various Artists,5c9qm0bMYawSyRNUTmUMs5,2017-11-03,0.252,0.314,-18.197,0.0407,0.942,0.0892,0.2,75.056,-32.217338955300384
55,Bang!,AJR,53BHUFdQphHiZUUG3nx9zn,2020-02-12,0.74,0.516,-6.233,0.0507,0.0183,0.0558,0.698,139.918,-32.42568920937484
56,Golden,Harry Styles,45S5WTQEGOB1VHr1Q4FuPl,2019-12-13,0.448,0.838,-5.257,0.0557,0.21,0.131,0.254,139.863,-32.42636904683659
57,Slipping Through My Fingers - From 'Mamma Mia!' Original Motion Picture Soundtrack,Cast Of Mamma Mia The Movie,1QRKeAlaLqJUeCWMBRP20A,2008-01-01,0.463,0.489,-7.968,0.0288,0.507,0.165,0.249,140.034,-32.51657292339593
58,1 Last Cigarette,The Band CAMINO,07cZs4Bn5aMHsQMFZ7MOui,2021-02-26,0.578,0.952,-3.622,0.0567,0.00566,0.189,0.686,140.097,-32.81397569488386
59,dropout (w/ blackbear),brakence,1hV0Ue00iyNCZvb1n0VyGf,2020-08-20,0.699,0.322,-11.429,0.0634,0.214,0.0993,0.757,140.875,-33.568721407412745
60,Writer In The Dark,Lorde,193Dm5SqYy3hTSbuzxbwKc,2017-06-16,0.325,0.271,-8.069,0.0418,0.73,0.301,0.279,71.855,-33.67666079733334
61,Who (feat. BTS),Lauv,2qG81jL9UIP54uS8gYyP4k,2020-03-06,0.632,0.345,-8.0,0.0349,0.551,0.104,0.0818,141.641,-34.125018463472905
62,Young & Sad,Noah Cyrus,0gySkOOewOdZtHG8stPEB8,2020-05-15,0.618,0.428,-8.5,0.038,0.592,0.192,0.359,142.021,-34.51225420056174
63,All For Us - from the HBO Original Series Euphoria,Labrinth,10hMM5nsZQf66ldBlgWBfG,2019-08-04,0.348,0.652,-7.145,0.0931,0.0165,0.33,0.172,70.956,-34.57405166296517
64,Easy (with Kacey Musgraves feat. Mark Ronson),Troye Sivan,4XWaUb7mKRcJR5RPp4IIDr,2020-12-10,0.581,0.674,-7.09,0.033,0.00187,0.128,0.488,143.005,-35.4885013834793
65,I Really Wish I Hated You,blink-182,6KWcq5p0wsz97N3eoRUSH6,2019-09-20,0.615,0.81,-6.137,0.0506,0.0358,0.289,0.728,143.054,-35.56443213976821
66,Rät,Penelope Scott,25z6kpmIwkCUqk2IORrJ5v,2020-09-25,0.608,0.45,-13.291,0.248,0.322,0.147,0.303,143.846,-36.75827323177416
67,idfc,blackbear,6y6jbcPG4Yn3Du4moXaenr,2015-02-14,0.63,0.5,-8.755,0.0611,0.611,0.114,0.315,144.871,-37.368464211059
68,The Take (feat. Chris Brown),Tory Lanez,0Odu228D0yGcFySGuxU4rY,2019-11-15,0.464,0.547,-8.137,0.339,0.0511,0.155,0.423,67.003,-38.525644290740125
69,Jamie All Over,Mayday Parade,05qCCJQJiOwvPQBb7akf1R,2007-07-10,0.426,0.868,-3.702,0.047,6.54e-05,0.0723,0.402,149.042,-41.70131502777327
70,remember the mornings,Clinton Kane,27kcZEJvhkb1rzZS9gCpdA,2020-11-27,0.59,0.443,-5.662,0.0722,0.618,0.11,0.342,149.447,-41.96983127252556
71,Ghost Of You,5 Seconds of Summer,1MhXdlCQPnO56T57MfmaRm,2018-06-15,0.458,0.561,-4.819,0.0269,0.0965,0.156,0.206,149.875,-42.443658895900064
72,white tee,Lil Peep,6KjkgYu4mjsMVYy4aCzyw6,2020-06-10,0.798,0.528,-8.908,0.042,0.293,0.0727,0.728,149.995,-42.49392639028255
73,Every Time You Leave,I Prevail,5icbZiF6lcuEORG0UzMsS2,2019-03-29,0.473,0.749,-5.047,0.0287,0.000466,0.0883,0.167,150.022,-42.57802797158219
74,VALENTINO,24kGoldn,6piAUJJQFD8oHDUr0b7l7q,2019-11-22,0.746,0.717,-4.841,0.179,0.199,0.132,0.523,150.964,-43.5278056661376
75,3 Nights,Dominic Fike,1tNJrcVe6gwLEiZCtprs1u,2018-10-16,0.815,0.518,-6.594,0.0897,0.223,0.104,0.877,151.891,-44.38186572166586
76,PILL BREAKER (feat. blackbear & Machine Gun Kelly),Trippie Redd,7jjnn6K7p5MgOFuqLypAcM,2021-02-19,0.527,0.79,-6.268,0.0788,0.016,0.37,0.236,153.034,-45.53413545668721
77,Panini - DaBaby Remix,Lil Nas X,4SDgTLDYrJ2UrHbkRkg7MD,2019-09-13,0.717,0.598,-5.613,0.0809,0.22,0.122,0.496,153.905,-46.424419396249
78,Stuck On You,Giveon,08HPWLi0YmRUStJzkQ1ffh,2020-09-30,0.599,0.449,-7.423,0.0529,0.161,0.107,0.143,158.0,-50.479814901175715
79,Die Very Rough,Mario Judah,3brXaWuPsVScvYQKUh3Ijc,2020-06-25,0.72,0.74,-3.815,0.0646,0.00255,0.303,0.172,157.953,-50.57187113529249
80,Not the End of the World,Katy Perry,2F20djOXWDSFEXu3tPdV71,2020-08-28,0.508,0.738,-5.126,0.0579,0.119,0.0558,0.523,158.131,-50.6692837732759
81,All the Fucking Time,Loote,4taTrtJjCPpgr4cQR7WMnQ,2019-11-01,0.46,0.707,-5.54,0.0415,0.107,0.116,0.171,159.892,-52.41173484502553
82,Stargazing,The Neighbourhood,0VF7YLIxSQKyNiFL3X6MmN,2020-12-11,0.512,0.483,-7.798,0.0298,0.00304,0.12,0.367,160.009,-52.488866950714474
83,RIP,Arizona Zervas,45WI9y5C9naK6IMtWLoqQp,2020-09-25,0.678,0.746,-4.249,0.0362,0.00648,0.334,0.373,160.002,-52.58600996558295
84,acting like that (feat. Machine Gun Kelly),YUNGBLUD,6PxNpy8jOjyZ8aGCD58LpW,2020-12-02,0.522,0.9,-2.631,0.0719,6.98e-05,0.3,0.579,160.01,-52.720334969278504
85,bad idea!,girl in red,1M4Ud66z18wuIq3oOxqVHa,2019-09-03,0.511,0.806,-6.093,0.0481,0.03,0.252,0.41,162.04,-54.540266377893076
86,Another Life,Motionless In White,0YZEYxd1oiqZRFhnnmTKKi,2019-06-07,0.39,0.939,-3.828,0.0787,5.08e-05,0.0968,0.495,161.997,-54.606076654519875
87,POPSTAR (feat. Drake),DJ Khaled,6EDO9iiTtwNv6waLwa1UUq,2020-07-17,0.8,0.56,-4.818,0.261,0.057,0.134,0.45,163.071,-55.61789677359373
88,"3, 2, 1",24kGoldn,2hx8cZug1bgRMXgW5RCTUV,2021-03-26,0.694,0.708,-2.066,0.137,0.246,0.152,0.69,164.958,-57.69725616038041
89,Popular Monster,Falling In Reverse,4GssB27iJeqmfGxS94Tfij,2019-11-20,0.461,0.897,-3.982,0.092,0.00821,0.0965,0.358,165.107,-57.698899127514274
90,Atlantis,Seafret,1Fid2jjqsHViMX6xNH70hE,2016-01-29,0.4,0.479,-7.989,0.0308,0.0529,0.115,0.213,166.159,-58.64042230179554
91,Pop Out (feat. Lil Tjay),Polo G,6uFn47ACjqYkc0jADwEdj1,2019-06-07,0.772,0.639,-7.119,0.467,0.15,0.0698,0.261,168.112,-60.59409732684877
92,I Lost a Friend,FINNEAS,7yfGRLpyVn2qiyU9FR86Ww,2020-08-07,0.453,0.208,-11.917,0.22,0.585,0.119,0.218,169.326,-61.95559882813687
93,Stuntin' On You (feat. DaBaby),Tyla Yaweh,341lTIxmhybbQsgydwJiFx,2020-07-17,0.796,0.683,-5.165,0.277,0.0111,0.126,0.737,173.852,-66.37545959559839
94,Rich Bitch,Bankrol Hayden,2E9Ox6JbcKtRhDJ5cC2QeV,2020-06-26,0.765,0.824,-5.559,0.0873,0.0741,0.0651,0.859,176.005,-68.51497856437929
95,Ransom,Lil Tecca,1lOe9qE0vR9zwWQAOk6CoO,2019-08-30,0.745,0.642,-6.257,0.287,0.0204,0.0658,0.226,179.974,-72.46571370613988
96,Hammer,Point North,5kqr6EkKEafBGKxzjdXOVP,2018-04-06,0.417,0.869,-6.173,0.103,0.00157,0.405,0.665,179.972,-72.46651519970015
97,Bandit (with YoungBoy Never Broke Again),Juice WRLD,6Gg1gjgKi2AK4e0qzsR7sd,2019-10-04,0.474,0.631,-5.884,0.343,0.0687,0.132,0.425,180.051,-72.55032392055739
98,...baby one more time,The Marías,1Zqs6A90va6FUxQ7KJAckG,2019-05-28,0.706,0.169,-15.428,0.0487,0.644,0.11,0.678,179.999,-72.89576435065352
99,All I Want,Kodaline,0NlGoUyOJSuSHmngoibVAs,2013-06-17,0.188,0.411,-9.733,0.0484,0.174,0.0843,0.159,187.376,-79.88506005822903
100,Bubble Pop Electric,Gwen Stefani,2bx879t8gUpxkQ0avl8xTf,2004-11-23,0.566,0.976,-3.866,0.262,0.000527,0.114,0.354,193.979,-86.53861064933783
101,Chemtrails Over The Country Club,Lana Del Rey,7bPWdJgx8vek7S5i5yAtvG,2021-03-19,0.334,0.276,-13.125,0.0643,0.877,0.113,0.429,201.025,-93.6678194508531
102,Morning,Marc E. Bassy,54Yappwod1fELR5zb2gDBn,2016-08-05,0.462,0.438,-8.227,0.0953,0.563,0.181,0.342,107.364,-0.12852086702616816
103,I WANNA SEE SOME ASS (feat. jetsonmade),Jack Harlow,2aWVaW1p2kUc5yuKwBmRJi,2020-03-13,0.899,0.691,-7.554,0.0497,0.18,0.135,0.865,107.951,-0.510117325016795
104,Mr. Clean,Yung Gravy,5GxnROd93Y7NGt2ci0TwBw,2018-05-04,0.758,0.701,-6.053,0.162,0.685,0.114,0.626,106.74,-0.6217571240213897
105,Stacy,Quinn XCII,07ZQLYn9x4x3L3vxStc1zr,2020-07-10,0.744,0.556,-6.97,0.0375,0.0858,0.1,0.505,105.006,-0.6560929761683092
106,Magic,Yung Gravy,7qRBXrTLfhdyG7bi6DuURv,2019-05-31,0.791,0.718,-6.343,0.0643,0.0541,0.334,0.422,108.049,-1.0086988913516621
107,Talk Too Much,COIN,4djIFfof5TpbSGRZUpsTXq,2017-04-21,0.598,0.888,-5.119,0.0807,0.00947,0.347,0.482,103.966,-2.595573312140022
108,Don't Do Drugs,LESANE,4FuUgNKassiGR75fk4MNM1,2020-12-11,0.845,0.722,-5.739,0.138,0.0126,0.112,0.663,102.882,-3.1076145766268874
109,sex,EDEN,26ZX2JrAb8AFbr8FFfAsO7,2016-08-19,0.413,0.521,-4.469,0.0466,0.162,0.323,0.532,103.391,-3.4358520278875044
110,I'm Okay Now,badly,6xcfvAdi2nPQVRJG8eSHzE,2020-09-11,0.627,0.548,-7.372,0.047,0.297,0.315,0.509,101.078,-4.45132628498011
111,Good Nights (feat. Mascolo),Whethan,08Kj0lvbsqAxzeUOBYZRL6,2018-11-09,0.849,0.483,-7.114,0.291,0.443,0.0786,0.282,101.015,-4.540134878621259
112,CHICKEN TENDIES,Clinton Kane,0awuNCj9gwJEM0seER22DW,2021-02-19,0.57,0.689,-6.242,0.147,0.358,0.0819,0.568,100.087,-5.581376201321036
113,dirty laundry,blackbear,0qgZvYWLIqDn0tXimF8gPa,2015-02-14,0.766,0.64,-8.899,0.0345,0.051,0.237,0.67,100.044,-5.619159051368604
114,Tongue Tied,Grouplove,0GO8y8jQk1PkHzS31d699N,2011-09-02,0.56,0.936,-5.835,0.0439,0.00847,0.161,0.371,112.96,-5.69739335644661
115,Sofia,Tiny Meat Gang,4PEqbNYd7kQPSOYz8kTwYJ,2020-10-02,0.869,0.639,-5.324,0.0874,0.0493,0.111,0.365,99.958,-5.953093308428665
116,forget me too (feat. Halsey),Machine Gun Kelly,1VSuFS7PahCN3SWbOcQ98m,2020-09-25,0.654,0.875,-4.845,0.0744,0.000417,0.194,0.522,99.975,-6.116422831777322
117,i don't wanna party,mike.,7dCDuz7v3fysECAKFWmD6c,2021-03-12,0.755,0.404,-6.404,0.0539,0.606,0.127,0.195,99.012,-6.614734387968882
118,Rebels,Call Me Karizma,7fBKbK8897K5V5zgr7ymIz,2019-07-26,0.927,0.454,-11.767,0.191,0.539,0.115,0.32,114.016,-7.5887003860487
119,La La Land (feat. YG),Bryce Vine,4oM9DGUTrRaXJDypxxHztZ,2019-07-26,0.774,0.473,-5.122,0.0569,0.221,0.222,0.416,97.953,-7.917845393328834
120,queen of broken hearts,blackbear,1HKl3RJInVzf5ObVnM644j,2020-08-21,0.717,0.712,-6.098,0.0765,0.00663,0.0756,0.825,97.019,-8.633218441842619
121,Roses,The Band CAMINO,28Fqo5nrtgYj7czjeyHg04,2020-12-11,0.703,0.768,-5.069,0.0339,0.0339,0.0328,0.786,95.983,-9.848349469966122
122,i don’t really like your boyfriend,Avenue Beat,6eqBr4nAQCVIbUbE8IBDP1,2020-05-22,0.81,0.438,-6.746,0.0677,0.352,0.0639,0.803,94.991,-10.567219164575208
123,GIN N JUICE,Jack Kays,6LrrBIXJYJwbtnOLqPizcU,2021-01-29,0.906,0.279,-13.19,0.717,0.418,0.116,0.848,118.155,-11.937218747988886
124,Stuck In The Middle Pt. II (feat. Kiana Ledé),Tai Verdes,1EAVnKqYdCbRPPARHSx9ym,2020-11-20,0.84,0.499,-7.99,0.0508,0.326,0.106,0.785,119.957,-12.445099804066707
125,Weekend (feat. Miguel),Mac Miller,6GnhWMhgJb7uyiiPEiEkDA,2015-09-18,0.843,0.435,-8.442,0.178,0.47,0.147,0.19,120.058,-12.568249254392228
126,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,2gTdDMpNxIRFSiu7HutMCg,2019-07-05,0.628,0.744,-4.718,0.0379,0.0257,0.313,0.277,119.921,-12.71093645149432
127,Caroline,Aminé,5hTpBe8h35rJ67eAWHQsJx,2017-07-28,0.94,0.335,-10.179,0.505,0.17,0.262,0.707,120.04,-12.776760453361847
128,Please Don't Go,Mike Posner,6jg5SRvdGxvJ0DzNV0UqEK,2010-08-09,0.699,0.882,-3.896,0.0311,0.00296,0.13,0.657,120.016,-13.000220189718345
129,I Was Sad Last Night I'm OK Now,tobi lou,0gEcmyKlIUoi3sHTFVO1bE,2019-08-02,0.87,0.637,-8.368,0.0614,0.497,0.205,0.78,120.99,-13.49480318518729
130,Wave of You,Surfaces,5Ne1q9Hv3l2NHBA3Agt8WT,2021-04-09,0.695,0.656,-6.038,0.0489,0.057,0.267,0.346,90.986,-14.617022331651942
131,All My Friends Are Stoned,WizTheMc,7BL33HmuFQien4olebugdj,2020-10-30,0.794,0.628,-4.321,0.0328,0.0871,0.181,0.935,121.793,-14.625570294556132
132,summer&cigarettes,sammy rash,5PmtPTXrLqgqQfqngsUqZp,2021-03-26,0.834,0.402,-10.277,0.072,0.76,0.279,0.684,122.008,-14.726353527417524
133,Hallucinogenics - Vallis Alps Remix,Matt Maeson,5BcgMsAhoEgR6nmZHhAZEg,2016-02-04,0.782,0.469,-10.876,0.154,0.897,0.107,0.228,122.02,-14.856413163931977
134,1st Time,Bakar,4udjo5nLK61pKajakfrndc,2020-10-29,0.801,0.718,-7.357,0.0421,0.0932,0.186,0.758,122.994,-15.479158878805627
135,i can't stop,Damien,4kODxvif74racbcTGQ5wLe,2021-02-05,0.839,0.386,-10.847,0.426,0.425,0.105,0.675,90.121,-15.728116457309653
136,Kool Aid & Frozen Pizza,Mac Miller,2TyjVO7KBdGHBvQxAnFFsa,2010-08-13,0.657,0.845,-4.57,0.3,0.154,0.294,0.706,89.835,-15.96611562678138
137,DAYWALKER! (feat. CORPSE),Machine Gun Kelly,2NnJpRXIlx35Vij3bPZO0h,2021-03-12,0.632,0.922,-2.173,0.0794,0.00558,0.0927,0.497,88.972,-17.37465752024665
138,my ex's best friend (with blackbear),Machine Gun Kelly,7kDUspsoYfLkWnZR7qwHZl,2020-09-25,0.731,0.675,-5.134,0.0434,0.00473,0.141,0.298,124.939,-17.58424861061254
139,FEEL SOMETHING DIFFERENT,Bea Miller,5Q4UX8hxcaJEtAE9RtsmSY,2020-10-22,0.78,0.714,-4.716,0.0943,0.121,0.244,0.373,124.999,-17.701854526525338
140,Habit,Still Woozy,4BsLwvaJOTOHDNg7xMpvrL,2019-12-12,0.767,0.392,-11.996,0.0945,0.154,0.108,0.48,125.017,-18.014031741619572
141,Cocoa Butter Kisses,Chance the Rapper,0aMHIW1lqrulVCx0LLlr6a,2013-04-30,0.679,0.645,-7.777,0.222,0.0518,0.145,0.203,125.795,-18.279165111168965
142,MORBID MIND,Jack Kays,6eKfQnTHKeqyyfaGlwMIcG,2021-01-29,0.732,0.565,-8.366,0.036,0.467,0.108,0.684,126.042,-18.537441673497526
143,Heaven Falls / Fall on Me,Surfaces,7yHqOZfsXYlicyoMt62yC6,2018-08-24,0.563,0.366,-6.896,0.121,0.36,0.0955,0.768,85.352,-20.184511234373964
144,RESCUE,Johnny 2 Phones,40sUznaxaBvL5nEDTO5Trq,2020-11-13,0.87,0.602,-9.238,0.123,0.201,0.326,0.969,127.978,-20.52651943016599
145,Rather Do,Yxngxr1,5rAM2UW8MeVtBxKoNTRXUE,2019-10-20,0.859,0.545,-9.39,0.248,0.853,0.0928,0.722,128.0,-20.563169496002146
146,Floats My Boat,Aer,2xH94bp1TPSMPPPnnSwIGL,2012-07-30,0.87,0.718,-5.436,0.176,0.0278,0.0328,0.682,85.01,-20.624740577211917
147,Moon & Stars (feat. Maggie Lindemann),$NOT,3oGbHF3Kdwf3AsRCbBjUxu,2020-03-06,0.713,0.47,-8.698,0.0864,0.606,0.306,0.0825,84.518,-21.038010926563093
148,hot girl bummer,blackbear,2mt1IqcFyY1zmYZT8Q3xw9,2020-08-21,0.782,0.559,-7.106,0.0767,0.125,0.385,0.685,129.992,-22.47766814560841
149,Fighting in the Car,joe p,5USadu6OcF564qVqV51dOE,2021-03-15,0.485,0.663,-6.988,0.0304,0.0369,0.119,0.379,82.983,-22.55041766288898
150,Alien Boy,Oliver Tree,3BIIJgBJJ7NhhCv4MI6n7w,2020-07-17,0.792,0.576,-7.046,0.132,0.0597,0.186,0.52,130.135,-22.620985795832365
151,Reckless,Healy,3UJS9aEUbtYO8kMl1IK1r3,2017,0.849,0.362,-8.585,0.41,0.526,0.233,0.415,81.143,-24.40277250296347
